worker_id,age,gender,city_tier,gig_platform,months_active,monthly_income,income_consistency_score,upi_transaction_count,average_transaction_value,monthly_inflow,monthly_outflow,savings_ratio,utility_bill_payment_rate,mobile_recharge_frequency,customer_rating,task_completion_rate,active_days_per_month,working_hours_per_week,account_balance_trend,previous_microloan_taken,previous_microloan_repaid,financial_stability_score,credit_risk_category
GW03855,20,Male,Tier1,Zomato,11,30815,34,47,395,33363,31675,8.6,73,1,3.9,57,25,39,Decreasing,Yes,Yes,44.1,Medium
GW03856,29,Male,Tier2,Swiggy,19,28431,88,23,596,31874,26220,15.8,94,1,4.3,95,29,34,Stable,No,No,61.8,Low
GW03857,33,Female,Tier1,Swiggy,6,41284,77,32,833,42613,31144,25.6,93,2,3.8,92,30,46,Increasing,No,No,72.4,Low
GW03858,40,Male,Tier1,Swiggy,19,36847,58,45,395,38668,35970,9.7,71,3,3.3,52,23,35,Stable,No,No,41.8,Medium
GW03859,26,Female,Tier1,Zomato,43,37374,76,86,249,41075,34145,20.3,83,1,4.3,84,22,54,Stable,Yes,Yes,69.5,Low
GW03860,25,Male,Tier2,Freelancer,12,25111,20,3,5000,27483,25363,10.5,83,3,3,66,15,43,Decreasing,Yes,Yes,41.9,Medium
GW03861,22,Male,Tier3,Freelancer,8,18798,49,23,476,19041,17216,7,17,4,3,59,6,19,Decreasing,Yes,No,7,High
GW03862,28,Male,Tier1,Ola,12,35916,47,29,490,36209,35939,5.4,75,3,4.1,90,21,39,Decreasing,No,No,32.7,High
GW03863,30,Female,Tier2,Zomato,25,28927,91,30,649,29853,24718,18.3,96,3,3.3,83,21,62,Stable,Yes,Yes,67,Low
GW03864,28,Male,Tier3,Freelancer,45,30747,93,29,327,33209,27272,17.7,100,2,4.1,88,23,39,Increasing,Yes,Yes,84,Low
GW03865,34,Male,Tier2,Zomato,28,28478,85,75,253,31780,28635,13.9,86,2,4.1,74,24,51,Increasing,Yes,Yes,68.6,Low
GW03866,44,Male,Tier1,Zomato,24,40908,78,71,394,43294,29886,33.6,90,1,4.3,85,30,41,Stable,Yes,Yes,84,Low
GW03867,43,Male,Tier2,Swiggy,19,32656,86,50,219,33889,27494,19.6,82,3,4.5,92,20,48,Stable,No,No,68.5,Low
GW03868,29,Female,Tier2,Uber,22,26845,65,27,320,29224,25857,10.3,87,1,3.4,63,19,31,Decreasing,No,No,40.3,Medium
GW03869,39,Male,Tier3,Swiggy,19,22015,69,8,1748,22341,19843,10.9,72,1,4.2,76,21,32,Decreasing,Yes,Yes,45.2,Medium
GW03870,30,Female,Tier3,Zomato,52,16684,64,58,89,17113,12005,30.2,83,3,4.6,91,21,45,Increasing,No,No,77.6,Low
GW03871,33,Female,Tier2,Zomato,40,29179,82,58,312,31160,27931,11.3,85,1,3.7,85,17,60,Stable,Yes,Yes,62.6,Low
GW03872,29,Male,Tier2,Freelancer,19,41328,66,35,520,47320,39013,19.2,74,3,4.5,91,24,38,Increasing,Yes,Yes,73.8,Low
GW03873,32,Female,Tier3,Swiggy,15,19441,62,71,84,20392,14921,27.5,76,2,4.3,81,18,49,Increasing,No,No,69.8,Low
GW03874,27,Male,Tier2,Zomato,21,19296,38,16,671,21759,19768,12.4,63,3,4.4,62,26,40,Stable,No,No,45.9,Medium
GW03875,27,Male,Tier2,Uber,42,36789,75,59,256,42177,26764,33.9,84,3,4.8,91,21,35,Increasing,No,No,92.2,Low
GW03876,25,Male,Tier2,Zomato,47,27675,74,34,293,31089,28519,12.2,87,1,5,85,19,44,Increasing,No,No,62.1,Low
GW03877,28,Male,Tier2,Ola,26,34447,60,74,241,36730,25421,28.6,92,3,4.9,86,29,42,Increasing,Yes,Yes,87.9,Low
GW03878,18,Male,Tier3,Swiggy,1,16639,46,27,191,18663,17030,6.7,10,2,3.5,41,18,23,Stable,Yes,Yes,26.7,High
GW03879,39,Male,Tier1,Uber,9,38729,44,45,393,38989,37213,7.7,76,4,3.7,74,17,42,Stable,No,No,40.3,Medium
GW03880,37,Female,Tier2,Ola,11,33120,64,65,278,37413,28112,24.2,98,3,5,97,23,29,Decreasing,No,No,66,Low
GW03881,29,Female,Tier1,Freelancer,8,42425,46,31,807,45540,45060,2,88,1,2.9,95,16,46,Decreasing,No,No,34.3,High
GW03882,33,Male,Tier3,Swiggy,20,20193,54,36,284,21556,20141,7.4,63,2,3.7,68,22,18,Increasing,No,No,48.2,Medium
GW03883,32,Male,Tier2,Uber,13,18236,51,15,394,20240,18773,3.7,47,3,3.3,64,12,23,Decreasing,No,No,25,High
GW03884,40,Male,Tier1,Urban Company,28,55773,73,75,450,63562,50849,19.2,91,3,4.3,81,30,54,Increasing,Yes,Yes,75.1,Low
GW03885,21,Male,Tier2,Ola,19,20444,46,6,1550,21224,20505,7.2,59,5,3.3,69,15,15,Stable,No,No,34.4,High
GW03886,30,Male,Tier2,Urban Company,24,24815,21,8,1154,26391,23206,8,63,4,3.4,62,15,15,Stable,Yes,No,28,High
GW03887,31,Male,Tier3,Urban Company,1,18116,46,12,612,19884,20127,0.8,47,4,2.8,69,13,51,Stable,No,No,30.4,High
GW03888,19,Male,Tier1,Ola,29,39998,43,16,1417,43636,35552,18.5,77,3,3.7,72,15,35,Increasing,No,No,55.1,Medium
GW03889,35,Female,Tier2,Swiggy,24,29685,41,15,750,30730,25966,11.3,75,4,3.8,69,21,36,Stable,No,No,43.5,Medium
GW03890,37,Male,Tier2,Freelancer,29,39334,50,53,248,39439,33223,15.6,100,2,4.2,76,25,42,Increasing,Yes,Yes,70.8,Low
GW03891,26,Male,Tier1,Ola,28,36339,33,43,463,37227,30262,17.8,83,4,3.1,83,20,39,Stable,No,No,47.3,Medium
GW03892,38,Male,Tier1,Uber,2,34181,54,40,477,34384,31541,9.5,69,1,3.6,68,19,41,Stable,No,No,37,Medium
GW03893,31,Male,Tier2,Ola,2,30979,56,33,448,31259,27146,10.5,70,2,3.7,65,20,28,Stable,Yes,Yes,45.5,Medium
GW03894,26,Male,Tier2,Ola,39,33526,100,80,210,34761,31535,8,99,1,3.9,99,22,30,Stable,Yes,Yes,66.2,Low
GW03895,19,Male,Tier2,Uber,2,26805,54,8,2120,29715,25440,15.2,67,3,4.4,78,18,52,Decreasing,Yes,Yes,46.8,Medium
GW03896,26,Male,Tier3,Swiggy,15,14575,45,12,528,15136,15525,0,50,2,2.4,57,12,22,Decreasing,No,No,14.2,High
GW03897,30,Male,Tier2,Zomato,16,32299,78,61,341,33389,23845,27,84,3,4,88,18,22,Increasing,No,No,73.6,Low
GW03898,23,Male,Tier1,Freelancer,10,35169,18,39,585,38527,37359,5.1,88,1,2.7,54,11,16,Decreasing,Yes,Yes,27.7,High
GW03899,21,Male,Tier1,Freelancer,24,43501,68,23,954,47175,39579,15.8,76,2,3.9,63,14,51,Decreasing,Yes,Yes,54.6,Medium
GW03900,22,Male,Tier2,Uber,13,18070,45,25,221,19447,18680,4.1,40,2,3.3,53,18,42,Decreasing,Yes,Yes,22.6,High
GW03901,36,Male,Tier2,Swiggy,37,26762,71,43,416,29355,20339,31,89,3,4.7,82,27,51,Stable,Yes,Yes,81,Low
GW03902,29,Male,Tier3,Zomato,33,20565,94,34,215,21666,17751,15.3,100,3,4.6,100,26,42,Increasing,Yes,Yes,81.8,Low
GW03903,18,Male,Tier2,Zomato,12,23224,15,25,474,23275,21630,5,28,1,3.9,44,23,10,Decreasing,No,No,20.6,High
GW03904,42,Female,Tier2,Zomato,30,28474,66,61,265,30310,23174,25.7,94,1,4.4,83,20,40,Stable,Yes,Yes,78.6,Low
GW03905,20,Male,Tier1,Swiggy,6,28781,17,31,313,30364,26609,11.8,66,2,3.3,47,12,51,Decreasing,No,No,26.8,High
GW03906,32,Female,Tier2,Zomato,15,33373,85,52,385,37236,27167,26,92,1,3.6,94,28,20,Stable,Yes,Yes,77.3,Low
GW03907,18,Female,Tier3,Swiggy,13,19145,54,35,298,19404,15379,17.4,72,4,4.5,77,12,43,Stable,No,No,51.8,Medium
GW03908,29,Female,Tier1,Ola,39,52121,66,49,605,58227,45825,18.7,90,3,4.1,88,22,26,Increasing,Yes,Yes,77.3,Low
GW03909,37,Male,Tier2,Urban Company,30,32703,52,44,268,36190,30618,15.8,53,4,3.4,89,14,31,Decreasing,Yes,Yes,45.4,Medium
GW03910,29,Female,Tier2,Zomato,15,29529,89,67,180,31009,26863,13.2,89,3,4.6,83,23,51,Increasing,Yes,Yes,75.7,Low
GW03911,34,Female,Tier1,Uber,37,45054,93,59,321,49294,43640,15.5,83,2,4.5,85,25,44,Stable,No,No,63.2,Low
GW03912,35,Male,Tier3,Urban Company,6,34056,86,85,144,36746,23584,33.7,91,2,4.3,80,27,42,Increasing,Yes,Yes,89.4,Low
GW03913,24,Male,Tier2,Urban Company,17,42658,64,15,1497,44019,33917,20.7,71,1,4,96,15,37,Increasing,No,No,66,Low
GW03914,37,Female,Tier3,Swiggy,1,10021,27,37,89,11379,11306,2.5,36,4,3.4,44,22,28,Decreasing,No,No,11.4,High
GW03915,18,Male,Tier2,Swiggy,33,26330,5,30,353,27079,25401,5.2,44,5,3.7,54,22,33,Decreasing,No,No,20.1,High
GW03916,25,Male,Tier1,Swiggy,52,43493,86,46,571,44393,32928,24.3,93,3,4.3,90,19,42,Increasing,No,No,82.2,Low
GW03917,28,Female,Tier2,Zomato,40,25387,42,8,1252,26947,24951,3.1,62,2,3.9,61,21,35,Stable,No,No,36,Medium
GW03918,35,Male,Tier1,Uber,18,47754,54,39,462,53076,37060,31.2,87,1,4.4,94,28,42,Increasing,Yes,Yes,85.4,Low
GW03919,41,Male,Tier1,Swiggy,10,32123,42,37,309,33189,31329,8.9,64,1,4.1,75,14,39,Decreasing,Yes,Yes,40.2,Medium
GW03920,23,Male,Tier1,Ola,17,31390,19,27,635,35470,34534,7.1,54,5,2.8,59,13,23,Decreasing,No,No,23,High
GW03921,19,Male,Tier3,Swiggy,16,13473,39,27,240,14640,14006,3.9,57,4,2.9,50,13,10,Decreasing,No,No,24,High
GW03922,27,Female,Tier2,Ola,32,31918,73,42,294,32828,27664,16.8,76,1,4.4,92,23,52,Increasing,No,No,68.3,Low
GW03923,26,Male,Tier2,Swiggy,18,27876,73,31,343,30145,26809,8.3,72,2,4.1,89,24,43,Increasing,No,No,59.9,Low
GW03924,24,Female,Tier1,Uber,50,45406,86,61,517,46990,42155,12.6,81,3,4,75,27,41,Stable,Yes,Yes,63.1,Low
GW03925,18,Male,Tier3,Ola,25,16138,37,45,117,16627,16317,0,44,3,2.6,49,18,24,Stable,Yes,Yes,27.3,High
GW03926,37,Male,Tier2,Ola,33,33983,88,68,298,34764,29731,17.4,84,2,4.6,83,26,40,Decreasing,No,No,60.6,Low
GW03927,31,Male,Tier1,Zomato,2,37830,70,26,969,41168,34097,19.9,97,2,3.6,54,23,47,Stable,Yes,No,49.2,Medium
GW03928,18,Male,Tier3,Swiggy,20,21804,57,31,336,21836,19929,4.9,75,4,2.9,86,28,48,Decreasing,Yes,Yes,39.2,Medium
GW03929,29,Female,Tier3,Swiggy,24,18044,49,38,233,20623,19068,8.8,76,3,3.9,88,26,35,Stable,Yes,Yes,51.1,Medium
GW03930,45,Male,Tier2,Uber,28,31865,92,59,346,31993,30357,8.2,94,2,4.9,86,22,49,Increasing,No,No,63.6,Low
GW03931,32,Female,Tier2,Zomato,6,25711,35,3,2620,29298,25200,14.2,57,5,3.7,71,6,18,Decreasing,Yes,Yes,41.8,Medium
GW03932,25,Male,Tier1,Uber,13,38459,66,60,240,40373,35099,14.9,82,1,4.8,79,30,27,Increasing,Yes,Yes,69.9,Low
GW03933,18,Male,Tier2,Zomato,33,27602,39,28,577,29962,26058,10.5,71,1,3.4,70,19,36,Stable,Yes,Yes,47,Medium
GW03934,29,Male,Tier1,Swiggy,37,41567,88,86,244,44685,33663,25.6,83,1,4.6,82,27,59,Stable,No,No,71.3,Low
GW03935,27,Female,Tier2,Ola,30,34711,64,59,404,36313,28399,22.6,78,1,4.1,81,29,55,Increasing,No,No,71,Low
GW03936,34,Male,Tier2,Swiggy,20,25122,65,46,210,26297,21173,17.6,88,2,3.3,84,26,38,Increasing,No,No,62,Low
GW03937,27,Male,Tier3,Swiggy,33,25444,75,62,268,25959,23892,11.7,84,3,3.3,89,26,51,Stable,Yes,Yes,57.2,Medium
GW03938,34,Male,Tier1,Ola,38,47457,84,45,738,49857,40883,17.4,98,1,4,100,27,29,Decreasing,Yes,No,49.4,Medium
GW03939,22,Male,Tier1,Ola,11,41937,75,33,381,45924,37400,20.2,74,3,4.6,93,21,41,Stable,Yes,Yes,69.1,Low
GW03940,30,Male,Tier3,Swiggy,47,17202,69,60,119,18729,11814,34.2,100,3,4.7,90,24,51,Increasing,No,No,86.8,Low
GW03941,19,Male,Tier2,Swiggy,14,24354,46,14,1204,27475,23890,8.5,86,4,4.4,54,16,46,Decreasing,Yes,Yes,46.9,Medium
GW03942,28,Female,Tier2,Ola,11,23822,28,3,5000,24621,25719,0,41,4,3,65,9,26,Decreasing,No,No,14.1,High
GW03943,32,Male,Tier1,Urban Company,21,58521,58,43,460,59939,40538,33.8,96,1,4.2,85,25,42,Stable,Yes,Yes,75.9,Low
GW03944,35,Male,Tier1,Zomato,25,39991,81,80,201,44816,34042,21.3,88,2,4.1,98,23,57,Stable,Yes,Yes,72.4,Low
GW03945,40,Male,Tier2,Ola,33,26365,77,47,309,29556,22130,25.5,82,3,4.3,90,27,42,Decreasing,Yes,Yes,61.6,Low
GW03946,20,Male,Tier3,Urban Company,40,29373,57,34,344,32582,20522,34.4,100,3,4.2,92,29,61,Increasing,No,No,84.9,Low
GW03947,28,Male,Tier2,Uber,2,27627,51,54,233,28208,23686,18.3,72,2,3,72,22,42,Increasing,Yes,No,48.5,Medium
GW03948,22,Female,Tier1,Swiggy,2,35429,47,71,200,40203,29688,25.2,68,4,3.8,77,15,55,Decreasing,No,No,48.3,Medium
GW03949,33,Female,Tier2,Ola,21,29696,67,41,303,31470,22040,26.6,100,1,4.3,87,30,59,Increasing,No,No,73.4,Low
GW03950,39,Male,Tier1,Zomato,35,45578,73,53,375,48014,35907,21.5,86,2,4,72,18,56,Stable,Yes,Yes,65.5,Low
GW03951,23,Male,Tier2,Swiggy,33,27551,73,24,585,28159,21317,22.3,73,3,4.8,91,29,35,Decreasing,Yes,Yes,57.4,Medium
GW03952,29,Female,Tier2,Swiggy,14,20924,8,33,387,21485,19794,4.9,61,1,3.7,42,18,13,Stable,Yes,Yes,30,High
GW03953,18,Female,Tier1,Swiggy,21,28827,33,8,1874,29247,30696,0,23,3,2.7,65,15,33,Decreasing,No,No,12.3,High
GW03954,28,Male,Tier1,Zomato,12,43649,82,48,362,47146,38634,21.6,100,2,3.8,94,21,48,Stable,Yes,Yes,68,Low
GW03955,41,Male,Tier3,Ola,6,21526,58,42,288,22749,17544,25.7,91,3,4.7,97,19,51,Increasing,Yes,Yes,78.4,Low
GW03956,31,Female,Tier1,Urban Company,8,33629,22,25,851,34391,32019,5.8,25,1,2.6,58,18,48,Decreasing,Yes,Yes,19.8,High
GW03957,20,Male,Tier2,Swiggy,10,22559,47,29,435,24853,21689,8.3,62,2,3.3,68,8,43,Decreasing,No,No,27.9,High
GW03958,28,Male,Tier1,Zomato,35,43657,70,39,694,45793,32463,28.3,94,1,4.4,93,20,46,Stable,Yes,Yes,76.4,Low
GW03959,21,Female,Tier1,Ola,17,47205,75,92,246,51990,40562,24,81,3,4.3,86,15,52,Increasing,No,No,71.9,Low
GW03960,24,Female,Tier2,Uber,47,36377,95,87,280,40740,35051,10.4,94,1,3.7,82,22,26,Increasing,No,No,66,Low
GW03961,39,Male,Tier2,Ola,12,28525,67,21,741,31208,27362,9.5,63,4,3,77,17,37,Increasing,No,No,46.7,Medium
GW03962,23,Male,Tier1,Ola,27,45089,85,65,405,45152,32585,26.1,100,1,4.6,95,22,56,Increasing,Yes,Yes,89,Low
GW03963,39,Male,Tier1,Urban Company,34,56153,65,39,495,58540,44081,21.3,83,1,4.5,90,27,36,Increasing,Yes,Yes,78,Low
GW03964,18,Female,Tier3,Zomato,15,19351,75,34,313,19425,17864,6.7,86,2,3.8,64,13,40,Decreasing,No,No,38.3,Medium
GW03965,32,Other,Tier1,Zomato,35,43426,73,61,221,45753,35726,20.7,85,2,4.5,88,20,40,Decreasing,Yes,Yes,63,Low
GW03966,18,Female,Tier3,Swiggy,31,15350,78,43,130,17282,15413,10.5,61,3,4.3,65,22,34,Stable,No,No,46.6,Medium
GW03967,37,Male,Tier2,Uber,34,30062,64,57,305,33710,28334,12,100,2,4.2,84,24,41,Increasing,Yes,No,56.4,Medium
GW03968,37,Male,Tier2,Urban Company,32,41640,94,46,516,42655,25083,39.5,86,2,3.8,88,19,48,Increasing,No,No,88.3,Low
GW03969,29,Male,Tier2,Urban Company,12,32054,40,50,319,35303,30904,12.5,71,2,3.3,56,19,45,Increasing,No,No,46.5,Medium
GW03970,35,Male,Tier2,Freelancer,45,33170,86,79,236,37535,31662,18.3,91,3,4.6,96,19,38,Increasing,Yes,Yes,81.3,Low
GW03971,23,Male,Tier1,Swiggy,7,23885,25,26,576,26981,24995,3.4,44,5,3.1,52,23,23,Decreasing,Yes,No,4.5,High
GW03972,50,Male,Tier3,Ola,12,15844,44,10,1003,17754,14555,14.6,75,2,3.6,84,19,34,Stable,Yes,Yes,55.3,Medium
GW03973,29,Male,Tier1,Swiggy,35,45201,74,51,581,46839,29425,34.4,89,1,4.3,87,22,29,Increasing,Yes,Yes,93.1,Low
GW03974,30,Female,Tier3,Urban Company,12,23254,46,50,305,26653,24264,8.9,84,3,4.4,89,25,15,Stable,Yes,Yes,51,Medium
GW03975,30,Male,Tier3,Zomato,35,21706,80,64,178,24046,20951,10,87,1,3.9,85,19,30,Increasing,Yes,Yes,65.4,Low
GW03976,26,Male,Tier2,Zomato,19,18940,22,22,379,20914,20643,0,59,4,2.3,50,18,28,Decreasing,No,No,16.7,High
GW03977,27,Male,Tier2,Freelancer,45,35823,56,51,210,40760,28340,29.7,77,2,3.9,92,22,38,Stable,Yes,Yes,71.1,Low
GW03978,19,Male,Tier2,Ola,19,29779,41,40,500,31314,29488,2,84,3,3.8,60,28,50,Stable,Yes,Yes,44.2,Medium
GW03979,41,Male,Tier2,Freelancer,46,40956,88,44,352,43717,31991,30,72,2,4,84,23,50,Increasing,Yes,Yes,83.3,Low
GW03980,40,Male,Tier2,Zomato,14,27886,74,73,241,29707,19776,34.2,92,2,4.6,90,22,39,Stable,Yes,No,69.6,Low
GW03981,31,Male,Tier2,Freelancer,11,30206,35,27,447,30733,25825,18,10,5,3.7,75,13,54,Decreasing,Yes,No,27.7,High
GW03982,20,Male,Tier3,Ola,7,18074,36,9,860,18856,17614,8.1,48,4,2.7,57,13,15,Stable,No,No,33.5,High
GW03983,29,Male,Tier2,Ola,46,30438,89,24,485,33651,29321,12.4,65,2,4.6,90,28,44,Increasing,No,No,62.4,Low
GW03984,36,Female,Tier1,Uber,18,45338,72,59,468,45605,38930,18.3,98,3,4,77,25,46,Decreasing,Yes,Yes,61.2,Low
GW03985,24,Male,Tier2,Freelancer,13,24896,50,25,472,26622,23252,11.2,56,3,1.9,74,5,32,Decreasing,No,No,29.4,High
GW03986,18,Male,Tier2,Swiggy,7,20937,37,17,843,23209,22907,5.5,19,4,3.3,41,19,19,Stable,No,No,20.3,High
GW03987,34,Male,Tier1,Zomato,6,37714,84,43,547,41875,35959,15.2,82,2,4.7,90,23,62,Increasing,Yes,Yes,77.6,Low
GW03988,21,Male,Tier1,Uber,6,44084,94,51,455,50137,36486,26.8,95,2,4.3,82,26,30,Increasing,Yes,Yes,79.7,Low
GW03989,36,Female,Tier2,Ola,29,35383,76,50,433,38357,35014,10.3,91,3,4.4,80,26,43,Stable,No,No,56,Medium
GW03990,24,Male,Tier3,Zomato,9,10000,9,39,163,10311,10652,0,44,3,3.6,42,12,38,Stable,Yes,No,10.8,High
GW03991,30,Male,Tier1,Swiggy,51,41406,93,44,627,46194,33425,30.6,93,1,4.1,100,19,42,Increasing,No,No,92.3,Low
GW03992,41,Female,Tier1,Ola,47,42521,85,59,239,45746,39054,15.6,86,1,4.4,88,28,59,Increasing,Yes,Yes,73.3,Low
GW03993,37,Male,Tier3,Swiggy,23,20739,69,40,321,23271,19304,18.5,77,3,3.5,75,21,26,Stable,No,No,52.7,Medium
GW03994,37,Male,Tier1,Zomato,34,43029,87,52,309,44452,30156,35.1,94,3,4.5,95,25,55,Increasing,No,No,90.7,Low
GW03995,18,Male,Tier2,Freelancer,46,34596,93,55,419,34633,27086,21.9,94,1,3.8,82,19,51,Stable,No,No,70.9,Low
GW03996,48,Male,Tier1,Zomato,6,38872,47,74,197,40508,28247,32.8,84,3,4.7,76,21,41,Stable,No,No,70.7,Low
GW03997,42,Male,Tier2,Swiggy,43,30041,60,81,136,30865,27514,11.2,82,2,4.4,84,21,30,Decreasing,Yes,Yes,54.4,Medium
GW03998,30,Male,Tier1,Uber,14,39278,65,30,651,43504,37184,17.3,92,3,4.2,85,27,41,Increasing,Yes,Yes,76.6,Low
GW03999,28,Female,Tier2,Uber,43,24199,42,35,444,26020,24881,5.2,98,1,4.5,83,27,20,Decreasing,No,No,40.3,Medium
GW04000,34,Male,Tier1,Swiggy,39,39528,84,77,172,41744,35075,13.7,90,3,4.4,94,26,42,Stable,Yes,No,53.9,Medium
GW04001,21,Male,Tier1,Urban Company,26,49354,64,15,1065,49924,44084,8.9,71,4,3.8,76,13,56,Decreasing,Yes,Yes,39.2,Medium
GW04002,34,Male,Tier1,Ola,9,29069,53,30,587,29999,27831,5.5,73,5,3,49,15,30,Decreasing,No,No,28.8,High
GW04003,18,Male,Tier1,Swiggy,11,36978,63,27,870,42127,35721,13.2,66,3,3.9,45,21,45,Stable,No,No,43,Medium
GW04004,25,Female,Tier1,Swiggy,37,40581,60,64,306,41835,33349,19.5,99,2,4,80,16,37,Stable,No,No,62.2,Low
GW04005,39,Male,Tier1,Uber,25,48433,90,77,351,52645,49385,8,88,1,4.2,91,20,41,Increasing,Yes,Yes,70.8,Low
GW04006,37,Female,Tier1,Zomato,32,37343,76,43,305,41941,36159,16.8,83,3,4.4,80,26,30,Decreasing,No,No,55.2,Medium
GW04007,38,Female,Tier1,Urban Company,59,52430,89,31,910,54718,47152,10.8,76,3,4.5,84,25,34,Decreasing,No,No,50.2,Medium
GW04008,32,Male,Tier1,Swiggy,26,41672,66,75,169,46683,36940,21.4,96,1,4.7,85,22,53,Stable,Yes,Yes,70.9,Low
GW04009,33,Female,Tier1,Ola,16,39033,43,83,197,40929,35768,14,59,2,4,79,25,51,Stable,Yes,No,38.4,Medium
GW04010,38,Male,Tier1,Freelancer,32,55571,59,44,389,60366,47880,21,91,2,4.5,84,18,33,Stable,Yes,Yes,67.5,Low
GW04011,30,Male,Tier1,Freelancer,27,55178,84,21,1073,57509,47038,14.5,94,2,3.9,86,21,39,Stable,No,No,57.6,Medium
GW04012,22,Male,Tier1,Zomato,41,43517,88,45,298,47277,43815,8.6,88,3,4,85,24,54,Stable,No,No,55,Medium
GW04013,36,Male,Tier1,Uber,30,38465,52,26,1000,39682,30140,22.7,79,1,3.7,68,16,24,Decreasing,Yes,Yes,50.8,Medium
GW04014,46,Other,Tier2,Zomato,26,30522,69,22,906,34224,25926,22.2,100,2,4.2,95,21,56,Increasing,No,No,74.2,Low
GW04015,23,Male,Tier2,Freelancer,9,29460,81,32,351,31583,26068,17,87,1,4.2,67,20,28,Stable,No,No,61.4,Low
GW04016,47,Male,Tier3,Uber,57,18905,82,76,165,21506,17243,21.5,82,2,4.3,90,29,37,Increasing,Yes,Yes,81.9,Low
GW04017,30,Male,Tier1,Zomato,11,24646,44,11,1475,26974,23255,14.2,28,2,3.7,60,7,43,Stable,Yes,Yes,48,Medium
GW04018,18,Male,Tier1,Ola,3,25738,5,22,453,28934,28219,0,64,5,3.6,60,20,17,Stable,No,No,25.8,High
GW04019,27,Male,Tier1,Swiggy,56,42673,78,62,391,48115,38921,16.3,90,3,4.5,95,16,39,Increasing,No,No,74.3,Low
GW04020,43,Female,Tier2,Zomato,45,32817,88,68,180,35407,27512,21.1,86,2,3.8,94,24,55,Stable,No,No,64.9,Low
GW04021,26,Male,Tier2,Uber,52,30156,73,56,308,33396,23593,25.9,93,1,3.4,100,29,46,Increasing,Yes,Yes,86.4,Low
GW04022,37,Female,Tier1,Swiggy,50,45025,76,54,271,48778,36611,27.7,90,3,4.5,86,25,37,Increasing,Yes,Yes,87.8,Low
GW04023,18,Female,Tier2,Urban Company,12,33855,64,28,778,33970,27474,17.4,82,3,3.8,69,11,45,Increasing,No,No,57.8,Medium
GW04024,18,Male,Tier1,Swiggy,13,26338,29,18,921,29175,28333,6.5,36,5,2.9,53,15,26,Decreasing,No,No,17.1,High
GW04025,31,Male,Tier2,Uber,17,26451,68,80,121,30393,26898,13.4,57,1,3.3,81,20,51,Stable,Yes,Yes,48,Medium
GW04026,23,Male,Tier2,Urban Company,2,29346,48,45,310,33175,34264,1.1,48,3,3.5,31,8,45,Decreasing,Yes,Yes,18.4,High
GW04027,29,Female,Tier1,Swiggy,22,35028,48,86,163,35304,24407,31.4,87,2,4.8,98,23,48,Increasing,No,No,85.2,Low
GW04028,39,Male,Tier1,Swiggy,31,45334,69,51,310,51687,39100,26.3,100,1,4.6,94,19,60,Stable,No,No,72.7,Low
GW04029,26,Male,Tier2,Zomato,27,27688,47,48,176,28522,22512,18.4,80,3,4.1,72,24,38,Stable,No,No,52.6,Medium
GW04030,36,Male,Tier3,Urban Company,13,26312,65,85,130,26527,20717,23.2,94,1,4.2,96,25,46,Increasing,No,No,72.3,Low
GW04031,26,Male,Tier2,Freelancer,3,32221,77,43,506,32277,31339,3.3,72,4,4.1,95,17,46,Stable,No,No,40.7,Medium
GW04032,28,Male,Tier2,Swiggy,25,34880,79,47,486,37092,25231,31.8,100,3,4.1,76,30,41,Increasing,Yes,Yes,84.6,Low
GW04033,32,Male,Tier1,Swiggy,46,38070,100,38,474,39787,25197,34.9,86,3,3.8,77,29,56,Stable,No,No,77.4,Low
GW04034,25,Male,Tier3,Urban Company,10,18173,47,17,444,18659,16862,11.3,43,1,3.6,44,22,32,Stable,Yes,No,26.5,High
GW04035,25,Male,Tier1,Uber,41,48141,83,52,391,48765,38397,21.4,88,2,4,65,18,34,Increasing,Yes,No,62,Low
GW04036,18,Male,Tier1,Uber,20,31429,23,22,832,33113,34278,0.1,55,4,4.2,62,8,10,Stable,Yes,Yes,33.7,High
GW04037,33,Male,Tier2,Ola,4,22156,26,23,391,22916,21982,0,70,2,2.5,64,9,37,Decreasing,Yes,No,9.2,High
GW04038,20,Female,Tier1,Freelancer,13,50950,55,42,764,55825,46679,12.6,50,3,4.2,65,18,46,Decreasing,No,No,35.7,High
GW04039,18,Male,Tier1,Urban Company,35,42175,43,26,719,44558,41928,2,73,3,3.5,65,10,47,Decreasing,No,No,27.7,High
GW04040,27,Male,Tier2,Freelancer,34,29309,67,28,342,31287,29271,4.7,84,2,3.7,83,22,30,Stable,No,No,51.1,Medium
GW04041,26,Male,Tier2,Urban Company,20,18460,70,13,495,20582,19689,7.2,75,3,3.7,63,15,35,Decreasing,No,No,40.9,Medium
GW04042,45,Male,Tier2,Freelancer,20,35764,78,35,621,37635,26885,29,81,1,4.7,87,24,46,Increasing,No,No,80.5,Low
GW04043,33,Male,Tier1,Zomato,16,40004,60,64,380,40997,33855,18.3,79,2,4.4,87,17,50,Increasing,No,No,64,Low
GW04044,18,Male,Tier1,Zomato,19,35959,39,40,412,37549,34272,9.2,77,2,4.4,81,15,61,Stable,Yes,Yes,46.2,Medium
GW04045,33,Female,Tier2,Freelancer,10,41879,64,49,596,46147,38230,17.9,96,1,4.6,81,30,43,Increasing,Yes,Yes,72.1,Low
